"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"TASK-DEV-002.2","CI: Integrate SAST, SCA, and Container Security Scans","Add steps to the backend CI workflow to perform Static Application Security Testing (SAST) with CodeQL, Software Composition Analysis (SCA) with `npm audit`, and container scanning with Trivy.","Development","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-11-22","14.3","8","ci,security,devops,sast,sca","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","Infrastructure and DevOps Foundation","EPIC-001","Scientific Calculator SPA","US-DEV-002","TASK-DEV-002.1","GitHub Actions,CodeQL,Trivy,Security","High","Medium","CodeQL scan is configured and runs. `npm audit` is executed and fails on critical vulnerabilities. Trivy scans the Docker image and fails on critical vulnerabilities.","Code reviewed; Workflow logs show successful scan execution.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","N/A","N/A","Workflow logs showing successful execution and correct failure on detected vulnerabilities.","Security scans are part of the CI quality gate.","Automates security vulnerability detection early in the development lifecycle."
"TASK-052.1","FE: Develop Registration UI Form","Create the React component for the user registration form, including fields for email, password, password confirmation, and a ToS checkbox. Implement comprehensive client-side validation.","Development","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-11-22","8.2","5","frontend,react,auth,ui","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","User Authentication & Data Persistence","EPIC-004","Scientific Calculator SPA","US-052","TASK-061.1,TASK-052.2","React,Material-UI,Form Handling","Medium","Low","Form renders with all required fields. Validation errors for invalid email, weak password, and mismatched passwords are shown in real-time. 'Register' button is disabled until all fields are valid.","Code reviewed; Component tests passing.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","N/A","N/A","Component tests and manual verification.","The form will be part of the main application layout.","Provides the user interface for new user onboarding."
"TASK-052.2","FE: Implement Cognito Registration Flow (PKCE)","Integrate the frontend with the Cognito User Pool for registration. This involves creating the service logic to handle the OAuth 2.0 Auth Code with PKCE flow, from initial redirect to handling the callback.","Development","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-11-22","14","8","frontend,auth,cognito,security","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","User Authentication & Data Persistence","EPIC-004","Scientific Calculator SPA","US-052","TASK-DEV-001.3,TASK-052.1","React,OAuth 2.0,AWS Cognito","High","High","Submitting the registration form initiates the correct OAuth flow. A new user is successfully created in the Cognito User Pool. Upon successful registration, the user is automatically logged in and redirected.","Code reviewed; E2E tests for registration are passing.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","DevOps for Cognito configuration.","AWS Cognito","E2E tests using Cypress.","Connects the UI to the backend Cognito service.","Implements the core logic for user account creation."
"TASK-053.1","FE: Develop Login UI and Post-Login Data Fetching Logic","Create the Login UI form component. Implement the logic that, upon successful authentication, triggers API calls to fetch user-specific data (history, variables, modes) and populates the Redux store.","Development","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-11-22","10.3","5","frontend,react,auth,redux","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","User Authentication & Data Persistence","EPIC-004","Scientific Calculator SPA","US-053","TASK-052.2,TASK-053.2","React,Redux Toolkit,RTK Query","Medium","Medium","Login form component is created. Successful login triggers GET requests to fetch user data. Redux store is correctly hydrated. Error states during data fetching are handled gracefully.","Code reviewed; E2E tests and Redux DevTools inspection confirm functionality.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","Backend team for API endpoints.","AWS Cognito","E2E tests and Redux DevTools inspection.","Login extends the authentication service and requires data endpoints.","Allows returning users to access their accounts and data."
"TASK-053.2","BE: Implement Backend Data Endpoints for User State","Develop the NestJS controllers, services, and DTOs for GET endpoints to retrieve a user's `calculation_history`, `user_variables`, and `custom_modes`. All endpoints must be secured.","Development","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-11-22","7.2","5","backend,nestjs,api,security","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","User Authentication & Data Persistence","EPIC-004","Scientific Calculator SPA","US-053","TASK-DEV-001.2,TASK-DEV-001.3","NestJS,TypeORM,PostgreSQL","Medium","Medium","GET `/api/v1/variables` is created and secured. The endpoint returns only data associated with the authenticated user. Attempting access without a token returns 401. Endpoints are documented via OpenAPI.","Code reviewed; Integration tests passing for all endpoints.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","N/A","N/A","Passing integration tests.","Backend endpoints are required for the frontend to fetch data.","Provides the secure API for retrieving personalized user data."
"TASK-027.1","FE: Implement Ohm's Law Calculation Logic","Create a pure TypeScript function or class that takes an object with any two of {V, I, R, P} and returns an object with all four values calculated. Handle all six possible input combinations.","Development","Sprint Backlog","High","frontend.dev2@company.com","product.owner@company.com","2024-11-22","6.2","3","frontend,logic,electronics","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","Specialized Electronics Calculators","EPIC-005","Scientific Calculator SPA","US-027","TASK-027.2","TypeScript,Electronics","Low","Low","Given V and I, R and P are correctly calculated. Given R and P, V and I are correctly calculated. The logic correctly handles inputs of 0.","Code reviewed; Unit tests passing with >90% coverage.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","N/A","N/A","Unit tests with comprehensive coverage of all 6 calculation paths.","Self-contained logic module.","Provides the core calculation engine for a key electronics feature."
"TASK-027.2","FE: Develop Ohm's Law UI Component","Create a React component with four managed input fields for V, I, R, and P. The component state should track which fields are user-entered vs. calculated. It should display a guidance message when fewer than two fields are filled.","Development","Sprint Backlog","High","frontend.dev2@company.com","product.owner@company.com","2024-11-22","8.5","5","frontend,react,ui,electronics","Sprint 2","Automate the delivery pipeline and implement the complete user authentication system.","Specialized Electronics Calculators","EPIC-005","Scientific Calculator SPA","US-027","TASK-027.1","React,State Management","Medium","Low","Component renders four input fields. Component calls calculation logic when two valid inputs are present. Calculated fields are visually distinct. Guidance message is correctly shown/hidden.","Code reviewed; Component tests passing.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-11","2024-11-22","100%","N/A","N/A","Passing component tests and manual verification in Storybook or dev environment.","UI component consumes the calculation logic.","Provides the user interface for the Ohm's Law & Power calculator."
"TASK-059.1","FE: Implement Service Worker for App Shell Caching","Configure and integrate a service worker (using Workbox via a Vite plugin) to cache the main application assets (HTML, JS, CSS).","Development","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-12-06","10.3","8","frontend,pwa,offline,service-worker","Sprint 3","Deliver offline capabilities and the foundational custom mode creation wizard.","Offline Capabilities","EPIC-007","Scientific Calculator SPA","US-059","TASK-001.2","Service Workers,Workbox,Vite","High","Medium","A service worker is registered on application load. After the first visit, the app shell can be loaded from cache while offline. A cache-busting strategy is in place for new deployments.","Code reviewed; E2E tests for offline loading are passing.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-25","2024-12-06","100%","N/A","N/A","E2E testing with network throttling in Cypress.","Requires the core app components to exist to be cached.","Enables the application to load and function without an internet connection."
"TASK-060.1","FE: Implement Offline Queue with IndexedDB","Create a service (`offline-queue.ts`) using Dexie.js to manage a queue of pending API requests in IndexedDB. Implement Redux middleware to intercept failing API calls (due to network error) and write them to this queue.","Development","Sprint Backlog","High","frontend.dev1@company.com","product.owner@company.com","2024-12-06","14.3","8","frontend,offline,indexeddb,redux","Sprint 3","Deliver offline capabilities and the foundational custom mode creation wizard.","Offline Capabilities","EPIC-007","Scientific Calculator SPA","US-060","TASK-053.2,TASK-060.2","IndexedDB,Dexie.js,Redux Toolkit","High","High","When an API POST fails due to network error, the action is caught. A new record is created in the IndexedDB 'pendingRequests' table. The UI optimistically reflects the change.","Code reviewed; Unit tests passing for middleware; Manual verification of IndexedDB storage.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-25","2024-12-06","100%","Backend team for API contracts.","N/A","Inspecting IndexedDB storage in browser dev tools.","Offline queue intercepts calls to real API endpoints.","Provides the mechanism to store user actions performed while offline."
"TASK-060.2","FE/BE: Implement Sync and Conflict Resolution Logic","On the frontend, add logic to listen for the 'online' event and process the IndexedDB queue. On the backend, update `user_variables` endpoints to handle timestamps for a 'last-write-wins' conflict resolution strategy.","Development","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-12-06","16.7","13","integration,offline,backend,frontend,conflict-resolution","Sprint 3","Deliver offline capabilities and the foundational custom mode creation wizard.","Offline Capabilities","EPIC-007","Scientific Calculator SPA","US-060","TASK-060.1","React,NestJS,Redux Toolkit","High","High","When browser comes online, pending requests are sent. Backend correctly handles append-only and mutable data. Frontend handles 409 Conflict by refreshing state.","Code reviewed; E2E tests for the full offline-online cycle are passing.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team.","N/A","E2E tests that simulate the full offline-online cycle.","The sync process consumes the queue created in the previous task.","Ensures data consistency and integrity when transitioning between online and offline states."
"TASK-041.1","BE: Implement Backend for Custom Mode CRUD","In the NestJS service, create the TypeORM entity for `custom_modes` and the necessary CRUD endpoints (POST, GET, PUT, DELETE) in a new controller. Secure all endpoints.","Development","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","12.2","8","backend,nestjs,api,crud","Sprint 3","Deliver offline capabilities and the foundational custom mode creation wizard.","User-Extensible Custom Modes","EPIC-006","Scientific Calculator SPA","US-041","TASK-053.2,TASK-041.2","NestJS,TypeORM","Medium","Medium","`POST /api/v1/custom-modes` endpoint is functional and saves a new mode. Endpoints are protected. Validation is in place for name and uniqueness per user.","Code reviewed; Integration tests passing for all endpoints.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team for API contract.","N/A","Passing integration tests.","The backend must exist before the frontend can be built.","Provides the API for creating, managing, and persisting user-created calculation modes."
"TASK-041.2","FE: Design and Implement Multi-Step Wizard Component","Create a reusable, multi-step wizard component in React. Implement the first step for defining the mode's name and description. Manage the wizard's state using a dedicated Redux slice.","Development","Sprint Backlog","High","frontend.dev2@company.com","product.owner@company.com","2024-12-06","14.3","8","frontend,react,ui,wizard","Sprint 3","Deliver offline capabilities and the foundational custom mode creation wizard.","User-Extensible Custom Modes","EPIC-006","Scientific Calculator SPA","US-041","TASK-041.1","React,Redux Toolkit,State Management","High","Medium","A generic Wizard component is created. The first step of the custom mode wizard is implemented. Client-side validation for the Name field is functional. State is correctly managed.","Code reviewed; Component tests passing.","2024-10-26T09:00:00Z","2024-10-26T09:00:00Z","2024-11-25","2024-12-06","100%","Backend team for API contract.","N/A","Component tests and manual verification.","The wizard will submit data to the backend.","Provides the user interface for creating custom calculation modes."
